Length,Diameter,Height,Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M
1.5875,1.25,0.475,36.570855,8.63242275,9.979024,8,1,0,0
0.7,0.525,0.1875,3.38776525,0.75126175,0.850485,6,0,1,0
1.425,1.125,0.3875,25.798045,5.37223025,10.0640725,14,0,0,1
1.35,1.05,0.35,22.77882325,5.11708475,5.953395,9,1,0,0
1.3,1.0,0.35,17.633389,4.12485225,4.7910655,8,0,1,0
1.425,1.05,0.35,24.79163775,4.6776675,7.087375,8,0,0,1
1.2875,1.0,0.3125,16.79707875,3.33106625,4.762716,9,0,1,0
1.425,1.2,0.45,26.63435525,5.6699,8.3631025,14,0,0,1
1.5,1.2375,0.4625,31.59551775,7.47009325,10.4042665,11,0,0,1
1.55,1.3,0.5625,33.55163325,7.654365,11.1980525,23,1,0,0
1.4375,1.1875,0.425,27.4139665,8.051258,7.7961125,13,0,1,0
1.3625,1.05,0.4125,25.33027825,6.22271525,6.463686,8,0,1,0
0.75,0.5875,0.2,3.7137845,0.75126175,1.2190285,4,0,1,0
1.5125,1.1375,0.4,31.28367325,8.54737425,9.2135875,9,0,0,1
1.4875,1.125,0.4125,30.6458095,7.15824875,7.9095105,12,1,0,0
1.2625,1.0625,0.35,24.097075,4.60679375,8.0796075,19,1,0,0
0.925,0.675,0.2375,6.577084,1.1623295,1.74349425,6,0,1,0
1.4875,1.1375,0.35,25.911443,6.30776375,7.6827145,9,1,0,0
1.4625,1.0125,0.375,35.62114675,5.726599,9.2135875,15,0,0,1
0.7875,0.5875,0.175,4.2240755,0.92135875,1.3324265,7,0,1,0
1.4125,1.05,0.3875,21.0636785,5.273007,6.5487345,9,0,1,0
1.175,0.9,0.2625,15.422128,3.95475525,3.6570855,7,0,0,1
1.5125,1.175,0.45,32.33260475,7.95203475,10.9145575,15,0,0,1
1.0125,0.775,0.275,25.798045,5.88252125,2.82077525,8,0,1,0
1.5875,1.2875,0.4,34.23202125,7.994559,9.7805775,11,0,0,1
1.7375,1.2875,0.4375,42.99201675,11.63746975,11.056305,15,0,0,1
0.9,0.6625,0.2125,5.37223025,1.45999925,1.5592225,6,0,1,0
1.5,1.125,0.35,24.6357155,5.5281525,8.2497045,11,1,0,0
0.7,0.5,0.2,2.59397925,0.60951425,0.850485,5,0,0,1
1.4125,1.125,0.4,22.5378525,4.40834725,6.520385,12,1,0,0
1.5875,1.2125,0.3875,30.4190135,5.59902625,9.922325,11,1,0,0
1.1875,0.925,0.3125,15.2236815,3.44446425,4.252425,9,0,0,1
1.5625,1.2375,0.3875,29.0582375,5.51397775,9.63883,9,0,0,1
1.2375,0.95,0.325,14.52911875,3.288542,4.53592,7,0,1,0
1.5,1.2375,0.4125,35.19590425,7.86698625,9.63883,15,0,0,1
1.125,0.8375,0.2625,12.6722265,4.3374735,3.3735905,7,0,1,0
1.2,0.8875,0.2875,16.40018575,3.005047,5.216308,8,0,1,0
1.5125,1.2125,0.4125,30.43318825,5.8116475,9.355335,14,1,0,0
1.45,1.075,0.325,22.622901,4.9044635,6.47786075,10,0,0,1
0.9,0.675,0.2125,5.556502,0.963883,1.5025235,7,0,1,0
1.4625,1.1375,0.3625,27.0170735,7.61184075,7.314171,10,0,0,1
1.1625,0.8875,0.3,16.45688475,2.59397925,5.216308,8,0,1,0
1.0,0.8,0.2375,8.5898985,1.70097,2.83495,7,0,0,1
1.35,1.075,0.425,23.700182,5.14543425,6.80388,9,0,1,0
1.325,1.0375,0.3625,26.761928,5.2446575,7.5126175,21,0,1,0
1.8125,1.4,0.525,60.6962795,11.283101,28.4912475,18,1,0,0
1.6625,1.2875,0.5,35.98969025,7.58349125,12.360382,12,0,0,1
1.175,0.8875,0.3,10.44679075,2.36718325,3.86970675,6,0,1,0
1.025,0.8125,0.2625,10.30504325,2.1829115,3.40194,10,1,0,0
1.425,1.0625,0.325,22.169309,4.94698775,5.57067675,8,1,0,0
0.7875,0.575,0.2,3.89805625,0.8788345,1.26155275,5,0,1,0
1.675,1.3,0.375,39.859397,9.865626,10.489315,13,1,0,0
1.1625,0.875,0.2875,11.9351395,2.5798045,3.81300775,9,1,0,0
1.675,1.4625,0.4,37.1094955,8.34892775,11.7083435,10,1,0,0
1.375,1.0625,0.375,21.72989175,4.989512,5.953395,8,0,1,0
0.9125,0.7,0.225,5.556502,1.020582,1.71514475,7,0,1,0
1.15,0.8625,0.3,13.99047825,3.33106625,3.742134,8,0,0,1
1.725,1.35,0.4625,45.91201525,10.0073735,15.7339725,24,0,0,1
1.1875,0.8875,0.3,13.60776,2.87747425,3.8271825,8,0,0,1
1.75,1.4,0.4375,47.07434475,9.28446125,11.283101,11,1,0,0
1.3125,1.0,0.3125,19.74542675,3.92640575,4.649318,9,0,1,0
1.1875,0.9375,0.3125,16.40018575,2.4097075,4.3941725,10,1,0,0
0.5125,0.35,0.125,1.304077,0.340194,0.38271825,6,0,1,0
1.0,0.775,0.25,8.674947,1.70097,2.664853,6,0,1,0
1.525,1.1875,0.375,32.375129,6.7188315,6.9456275,9,0,0,1
1.1,0.8,0.2625,10.98543125,2.097863,3.40194,9,0,1,0
1.7,1.375,0.4375,41.7588135,7.994559,12.17611025,11,1,0,0
1.0625,0.775,0.2375,9.93649975,2.0128145,2.83495,8,0,1,0
1.5125,1.1625,0.3875,31.18445,7.55514175,7.32834575,10,1,0,0
0.95,0.7125,0.225,6.53455975,1.1056305,2.19708625,7,0,1,0
1.1,0.85,0.25,11.5382465,2.08368825,2.9199985,7,0,1,0
1.5375,1.2125,0.5375,27.25804425,4.989512,8.221355,11,0,0,1
1.1625,0.9375,0.3375,17.0097,3.6570855,6.520385,16,1,0,0
1.6375,1.2625,0.4125,36.003865,7.427569,9.4970825,10,0,0,1
1.0,0.7875,0.2125,7.58349125,1.65844575,2.16873675,6,0,1,0
1.4125,1.225,0.3875,26.20911275,6.22271525,7.2291225,11,1,0,0
1.125,0.875,0.3125,12.57300325,2.551455,4.1106775,11,1,0,0
1.25,1.0,0.3125,16.34348675,3.572037,5.2446575,10,1,0,0
1.175,0.9625,0.3375,16.71203025,3.40194,4.819415,8,0,0,1
1.4375,1.1875,0.4,25.3728025,6.2652395,7.6827145,9,1,0,0
1.6875,1.3125,0.4,36.38658325,7.81028725,10.04989775,13,0,0,1
1.3625,1.0125,0.325,18.653971,4.09650275,4.932813,8,0,1,0
1.15,0.875,0.3,13.84873075,2.9766975,4.3941725,11,0,1,0
1.825,1.3875,0.45,47.89648025,5.57067675,13.99047825,10,1,0,0
0.85,0.625,0.225,5.0745605,0.9355335,1.5592225,6,0,1,0
1.5625,1.2125,0.4,35.550273,7.3425205,9.87980075,9,1,0,0
1.75,1.3875,0.55,47.230267,12.14776075,12.8990225,11,1,0,0
1.2875,1.0875,0.425,17.8885345,3.1467945,6.123492,12,1,0,0
1.4375,1.125,0.4625,26.2232875,5.5848515,9.922325,12,0,0,1
1.4125,1.125,0.3625,24.08290025,4.77689075,6.3786375,8,1,0,0
1.5625,1.25,0.45,38.85298975,8.5898985,10.50348975,12,0,0,1
1.7375,1.3125,0.4375,49.384829,11.0279555,14.3164975,12,0,0,1
1.25,0.9375,0.35,15.57805025,3.175144,4.49339575,7,0,1,0
1.6125,1.2625,0.4125,37.364641,8.54737425,9.4970825,11,1,0,0
0.9125,0.6625,0.2125,6.0384435,1.3891255,1.70097,7,0,1,0
1.35,1.0875,0.45,28.236102,6.406987,9.2135875,17,0,0,1
0.4375,0.3125,0.1,0.793786,0.226796,0.2551455,4,0,1,0
0.9625,0.7875,0.275,8.107957,1.80019325,2.36718325,10,1,0,0
1.05,0.8125,0.3125,11.09882925,2.90582375,3.2601925,9,0,1,0
0.875,0.6875,0.1625,5.8116475,1.31825175,1.984465,10,1,0,0
1.8375,1.3875,0.55,66.1393835,10.33339275,17.56251525,12,0,0,1
1.025,0.75,0.25,7.994559,1.6159215,2.48058125,7,0,1,0
1.65,1.2875,0.45,43.1762885,9.53960675,15.7339725,16,1,0,0
1.5,1.1875,0.375,31.75144,6.98815175,7.654365,10,0,1,0
1.3125,1.075,0.4125,24.50814275,5.51397775,7.12989925,16,0,0,1
1.625,1.2875,0.3125,33.46658475,8.0229085,9.28446125,9,0,0,1
1.475,1.1875,0.4,31.22697425,7.24329725,8.3631025,13,1,0,0
1.2375,0.825,0.25,12.47378,2.6932025,4.252425,7,0,1,0
1.2625,0.95,0.3,16.839603,4.06815325,5.10291,7,0,1,0
1.25,0.975,0.325,14.38737125,2.948348,4.97533725,9,0,1,0
1.0625,0.8125,0.275,9.45455825,1.2757275,2.83495,7,0,1,0
1.3875,1.15,0.4,24.38057,5.48562825,7.7961125,10,0,0,1
1.025,0.75,0.225,8.618248,2.0128145,2.70737725,8,0,1,0
1.5125,1.125,0.4875,31.127751,8.20718025,8.9300925,13,1,0,0
1.025,0.825,0.2625,9.4970825,2.097863,3.118445,7,0,1,0
1.6125,1.25,0.4375,42.82191975,10.64523725,10.70193625,12,0,0,1
1.6625,1.2625,0.4,36.5425055,7.1724235,10.39009175,11,0,0,1
1.8,1.4125,0.5,50.6605565,10.9145575,14.9968855,11,0,0,1
1.6625,1.3125,0.525,46.606578,9.62465525,12.11941125,10,1,0,0
1.6625,1.2625,0.4125,38.2434755,9.00096625,10.20582,9,1,0,0
1.1625,0.8625,0.275,12.51630425,2.56562975,3.40194,7,0,1,0
1.3625,1.025,0.3625,24.7491135,5.556502,8.788345,18,0,0,1
0.9,0.675,0.2125,6.19436575,1.077281,1.757669,6,0,1,0
1.475,1.175,0.3625,26.18076325,4.9044635,7.200773,9,0,0,1
1.275,1.0375,0.35,23.20406575,6.10931725,6.6621325,16,0,0,1
1.5875,1.275,0.3875,27.952607,6.39281225,8.788345,10,0,0,1
1.8375,1.475,0.5125,59.1654065,13.437663,17.7184375,12,0,0,1
1.5625,1.175,0.375,31.864838,6.56290925,8.1363065,9,0,0,1
1.5625,1.25,0.4,34.5013415,5.8683465,10.0640725,11,1,0,0
1.15,0.875,0.3,14.5999925,3.061746,4.43669675,10,0,0,1
1.0625,0.8625,0.275,10.39009175,2.2963095,3.3168915,11,1,0,0
0.8125,0.6,0.1875,4.3941725,1.00640725,1.70097,9,0,0,1
1.175,0.9125,0.3,15.3937785,4.23825025,4.252425,9,1,0,0
1.55,1.0875,0.3875,28.689694,6.690482,7.7961125,8,1,0,0
1.275,0.95,0.3375,19.3060095,4.025629,4.819415,9,0,0,1
1.375,1.075,0.325,23.79940525,5.54232725,6.81805475,10,0,0,1
1.6,1.2375,0.425,32.2900805,7.994559,8.0796075,10,0,0,1
1.375,1.1,0.3875,25.95396725,5.5281525,7.087375,8,0,0,1
1.6125,1.225,0.4,33.06969175,8.94426725,8.4765005,9,1,0,0
0.9,0.7,0.2,4.97533725,1.43164975,1.984465,6,0,1,0
1.1375,0.875,0.2625,11.793392,2.7499015,4.1106775,11,0,0,1
1.5875,1.2875,0.475,38.88133925,8.6465975,12.757275,10,1,0,0
1.325,1.05,0.35,19.17843675,5.25883225,5.896696,9,0,1,0
1.85,1.5,0.4875,55.961913,11.58077075,20.128145,16,1,0,0
1.625,1.2875,0.5375,42.467551,9.1568885,12.0485375,16,1,0,0
0.825,0.625,0.225,5.5848515,1.1623295,1.71514475,10,0,0,1
0.85,0.625,0.1875,5.06038575,1.28990225,1.2757275,5,0,1,0
1.275,0.9375,0.25,16.40018575,3.47281375,4.9611625,7,0,1,0
1.0875,0.85,0.275,10.75863525,2.4097075,3.40194,8,0,1,0
1.25,0.95,0.275,14.004653,2.551455,3.75630875,7,0,1,0
1.625,1.2875,0.45,41.4753185,8.88756825,11.66581925,11,0,0,1
1.4625,1.1625,0.4125,26.52095725,6.44951125,7.3425205,9,1,0,0
1.675,1.3,0.475,46.45065575,10.4609655,11.0846545,9,0,0,1
1.5625,1.2375,0.4125,35.777069,9.015141,11.056305,10,1,0,0
0.95,0.6875,0.2375,3.89805625,1.65844575,1.71514475,7,0,1,0
1.5375,1.2,0.45,32.87124525,6.13766675,9.2135875,13,0,0,1
0.725,0.575,0.1875,3.30271675,0.72291225,1.13398,7,0,0,1
1.2,0.925,0.3,15.195332,3.231843,4.252425,8,0,1,0
1.6,1.2875,0.4125,37.18036925,7.24329725,11.623295,10,1,0,0
1.125,0.875,0.275,14.571643,2.96252275,3.96893,8,0,1,0
1.1125,0.8875,0.275,12.51630425,2.93417325,4.26659975,10,0,0,1
1.3875,1.0125,0.3,25.8830935,5.556502,5.85417175,9,1,0,0
1.375,1.075,0.3875,22.2543575,6.4353365,6.6054335,11,1,0,0
1.5875,1.2125,0.4125,36.69842775,7.38504475,7.69688925,9,1,0,0
1.0375,0.775,0.275,8.40562675,1.6159215,2.82077525,10,0,1,0
1.1375,1.0875,0.275,12.09106175,2.551455,3.41611475,8,0,1,0
1.225,0.8875,0.4,24.93338525,6.0951425,8.00873375,8,1,0,0
1.625,1.3125,0.4625,38.14425225,7.881161,10.95708175,9,0,0,1
1.3125,1.025,0.4125,22.69377475,5.62737575,7.087375,13,0,0,1
0.8,0.625,0.2,4.43669675,0.963883,1.70097,9,0,1,0
1.75,1.375,0.4875,46.05376275,9.8372765,15.1669825,13,0,0,1
1.55,1.25,0.4125,37.0527965,7.21494775,8.9300925,9,0,0,1
1.125,0.875,0.3375,14.004653,2.67902775,3.98310475,7,0,1,0
1.6375,1.3,0.425,32.44600275,6.3219385,9.865626,9,0,0,1
1.6375,1.225,0.4375,38.51279575,8.334753,10.3475675,10,0,0,1
1.3625,1.075,0.375,21.035329,4.479221,5.896696,10,0,1,0
1.2625,1.0125,0.275,17.7184375,4.53592,4.9611625,9,0,0,1
0.9125,0.675,0.2125,5.556502,1.06310625,1.70097,7,0,1,0
0.475,0.325,0.1125,0.75126175,0.1417475,0.2551455,5,0,1,0
1.3625,1.0625,0.3125,21.772416,4.23825025,7.37087,16,1,0,0
0.625,0.4375,0.15,1.80019325,0.226796,0.56699,4,0,1,0
1.4875,1.1625,0.35,31.5529935,6.917278,8.6465975,12,1,0,0
0.5,0.375,0.1,1.304077,0.1984465,0.18427175,4,0,1,0
1.1625,0.8625,0.2625,11.38232425,0.97805775,3.0900955,6,0,1,0
1.025,0.7875,0.25,8.50485,1.63009625,2.83495,8,0,1,0
1.1875,0.875,0.2875,13.8062065,4.12485225,3.5436875,13,1,0,0
1.325,1.05,0.3375,19.1359125,4.422522,5.17378375,10,0,0,1
1.4375,1.125,0.3375,26.12406425,5.9250455,6.70465675,9,0,0,1
0.7125,0.525,0.175,3.0900955,0.75126175,0.9355335,5,0,1,0
1.575,1.25,0.4625,39.2073585,9.39785925,10.77281,10,1,0,0
1.225,0.9625,0.4,18.597272,4.8477645,5.8116475,9,1,0,0
0.925,0.6875,0.2125,5.79747275,1.587572,2.26796,6,0,1,0
0.475,0.35,0.075,0.89300925,0.1417475,0.29766975,3,0,1,0
1.475,1.225,0.3375,28.576296,6.36446275,8.0796075,11,0,0,1
1.3125,1.0375,0.3,16.896302,3.40194,4.80524025,9,0,1,0
1.5625,1.2,0.4,35.19590425,7.44174375,7.89533575,9,0,0,1
0.9875,0.7375,0.2375,6.36446275,1.530873,2.26796,10,1,0,0
1.2875,1.0125,0.325,20.468339,3.7137845,5.953395,10,0,0,1
1.5875,1.2125,0.45,33.43823525,7.86698625,10.0640725,10,0,0,1
1.175,0.9,0.3,13.53688625,2.99087225,4.252425,10,1,0,0
1.6625,1.2875,0.475,46.45065575,10.13494625,10.5176645,11,0,0,1
1.7375,1.4,0.4625,50.22113925,9.3836845,12.3887315,10,1,0,0
1.075,0.775,0.325,18.38465075,4.6209685,5.216308,9,0,0,1
1.3125,1.0375,0.3375,22.52367775,5.3580555,5.726599,7,0,0,1
0.45,0.325,0.1125,0.77961125,0.283495,0.2551455,3,0,1,0
0.7375,0.5375,0.175,3.4302895,0.43941725,1.14815475,6,0,1,0
1.1375,0.925,0.2625,13.96212875,3.52951275,3.8271825,9,1,0,0
1.175,0.9375,0.2625,12.5021295,2.45223175,4.1106775,10,0,1,0
1.15,0.9,0.3125,15.5071765,3.13261975,5.386405,8,0,0,1
1.55,1.225,0.425,34.31706975,7.24329725,9.4970825,13,0,0,1
1.05,0.825,0.3125,13.1258185,3.118445,4.1106775,10,1,0,0
0.9375,0.725,0.35,8.50485,1.77184375,2.33883375,8,0,1,0
1.2875,0.9375,0.35,18.44134975,3.9972795,6.27941425,10,0,1,0
1.3375,1.0,0.3375,23.28911425,5.556502,5.8116475,8,1,0,0
1.4875,1.125,0.35,23.756881,5.499803,6.1518415,10,0,0,1
1.7875,1.375,0.4375,51.7378375,10.78698475,12.47378,11,0,0,1
1.6625,1.25,0.4375,40.69570725,9.7805775,10.489315,9,1,0,0
1.5625,1.225,0.3875,37.704835,7.3425205,9.355335,10,1,0,0
1.3,1.0375,0.4375,21.3471735,4.8477645,7.2291225,8,0,0,1
1.375,1.0375,0.3375,21.64484325,5.953395,5.6699,9,1,0,0
1.25,1.05,0.3125,17.57669,4.252425,5.8116475,11,0,0,1
1.625,1.275,0.425,44.4236665,9.8939755,11.0846545,10,1,0,0
1.3375,1.0125,0.3125,26.2799865,4.03980375,9.7805775,16,1,0,0
1.6625,1.35,0.4875,50.008518,10.24834425,13.324265,11,1,0,0
0.925,0.7375,0.25,7.61184075,1.587572,2.36718325,7,1,0,0
1.7375,1.3375,0.4375,52.12055575,11.226402,14.2597985,10,1,0,0
1.35,1.0,0.3625,21.4605715,5.1312595,6.0951425,11,0,1,0
1.475,1.15,0.325,31.241149,5.82582225,9.355335,12,0,0,1
1.075,0.8625,0.2875,8.63242275,1.5592225,3.40194,11,0,0,1
1.1625,0.9,0.275,14.04717725,2.4097075,3.4302895,7,0,0,1
0.9125,0.7375,0.2375,7.087375,1.54504775,2.26796,9,0,1,0
1.3625,1.0625,0.3375,23.94115275,5.953395,6.6621325,10,0,0,1
1.725,1.3125,0.5,50.53298375,9.42620875,13.0691195,12,0,0,1
1.475,1.125,0.4,25.51455,4.422522,8.9300925,19,1,0,0
1.5875,1.2625,0.3625,32.16250775,7.52679225,8.9300925,10,1,0,0
1.8125,1.45,0.4625,43.1762885,10.19164525,12.40290625,9,1,0,0
1.325,0.9875,0.2875,16.11669075,3.89805625,4.5642695,9,1,0,0
1.5,1.1875,0.5125,33.339012,8.15048125,8.731646,9,0,0,1
1.2375,1.025,0.3125,21.41804725,3.6570855,6.066793,9,1,0,0
0.9625,0.7125,0.2125,6.917278,1.26155275,1.927766,8,0,1,0
1.4875,1.1625,0.3125,22.6512505,5.6699,6.520385,10,0,0,1
0.975,0.75,0.25,7.5126175,1.70097,2.45223175,13,1,0,0
1.125,0.85,0.3,13.96212875,3.04757125,3.40194,6,0,1,0
1.5,1.025,0.3625,26.6201805,5.556502,7.597666,8,0,0,1
1.375,1.1125,0.3875,28.08017975,5.046211,6.180191,9,1,0,0
1.0625,0.85,0.3,10.999606,2.4664065,3.5436875,10,0,0,1
0.5375,0.4125,0.1375,1.6726205,0.35436875,0.52446575,5,0,1,0
0.9875,0.7875,0.2625,9.96484925,2.5798045,3.38776525,16,1,0,0
0.875,0.675,0.225,5.82582225,1.63009625,1.757669,6,0,1,0
1.55,1.2,0.4,31.53881875,6.93145275,7.9662095,8,1,0,0
1.6125,1.2625,0.375,32.89959475,7.41339425,9.4970825,10,0,0,1
1.7,1.3,0.4625,42.354153,11.15552825,11.509897,11,1,0,0
1.1,0.85,0.3375,11.26892625,2.67902775,3.8271825,8,1,0,0
1.6,1.3125,0.5,39.02308675,8.71747125,13.324265,16,0,0,1
1.7625,1.3375,0.45,47.7689075,11.90679,11.46737275,12,1,0,0
1.5,1.1875,0.4,32.998818,7.47009325,9.4970825,12,0,0,1
0.925,0.725,0.2,7.21494775,1.60174675,1.984465,6,0,1,0
1.5375,1.25,0.5125,31.34037225,6.4353365,11.056305,16,1,0,0
1.2,0.975,0.375,17.78931125,3.798833,5.2446575,13,0,1,0
1.125,0.825,0.2625,12.700576,2.5231055,3.40194,9,0,1,0
1.4625,1.1875,0.3,26.7902775,5.99591925,7.93786,14,0,0,1
1.25,0.9375,0.375,18.030282,4.1106775,5.386405,10,0,0,1
1.4375,1.1875,0.3625,24.2955215,4.9044635,7.6260155,9,0,0,1
1.475,1.15,0.4,28.67551925,7.41339425,7.27164675,8,1,0,0
1.675,1.3,0.4125,39.405805,8.12213175,8.50485,11,0,0,1
1.525,1.15,0.3875,27.1304715,5.59902625,7.5126175,8,1,0,0
1.35,1.05,0.475,19.43358225,4.6209685,10.77281,10,0,0,1
1.35,1.0375,0.325,23.37416275,6.406987,6.80388,13,0,0,1
1.2,0.925,0.3,14.571643,3.7137845,4.3941725,13,0,1,0
0.9,0.675,0.25,6.1518415,1.40330025,2.02698925,6,0,0,1
1.2125,0.975,0.3375,17.4916415,3.81300775,4.63514325,8,0,0,1
1.375,1.1625,0.45,34.37376875,5.8116475,14.8834875,27,1,0,0
0.8,0.5875,0.2,4.20990075,0.8788345,1.2757275,6,0,1,0
1.6375,1.2125,0.4875,45.92619,10.149121,13.7495075,17,0,0,1
1.4875,1.1625,0.3625,31.3828965,6.84640425,8.788345,12,1,0,0
1.475,1.125,0.4625,36.3724085,7.824462,12.0485375,16,0,0,1
1.4375,1.125,0.25,26.40755925,6.293589,6.6621325,12,1,0,0
1.5625,1.2125,0.4125,34.74231225,8.391452,10.20582,10,1,0,0
1.4625,1.15,0.425,26.43590875,7.6827145,8.221355,9,1,0,0
1.4875,1.175,0.375,25.27357925,5.96756975,6.9456275,12,0,0,1
0.6625,0.5,0.1625,2.76407625,0.58116475,0.793786,7,0,1,0
1.425,1.1125,0.35,30.14969325,6.22271525,6.80388,8,0,0,1
1.0875,0.875,0.3125,13.0124205,3.24601775,4.1106775,9,1,0,0
0.875,0.6625,0.275,8.40562675,1.7860185,2.4097075,7,0,0,1
1.475,1.175,0.375,24.4089195,4.649318,7.0590255,8,0,0,1
1.4375,1.1125,0.4,23.7852305,5.613201,6.7755305,9,0,0,1
1.0875,0.8375,0.275,11.6516445,2.67902775,2.83495,7,0,1,0
1.025,0.8125,0.2625,10.2341695,1.88524175,2.9199985,8,0,1,0
0.75,0.575,0.1875,4.252425,1.190679,1.2757275,5,0,1,0
1.0,0.7375,0.2375,7.144074,1.63009625,1.871067,6,0,1,0
1.45,1.15,0.35,26.26581175,5.23048275,7.654365,10,0,1,0
1.2875,1.0125,0.35,24.11124975,4.139027,8.9300925,17,0,0,1
1.55,1.1625,0.35,32.89959475,6.22271525,8.7032965,9,1,0,0
1.55,1.2875,0.3875,37.57726225,7.38504475,9.4970825,12,1,0,0
0.775,0.5875,0.175,4.2807745,1.14815475,1.2757275,6,0,1,0
0.5625,0.425,0.175,1.60174675,0.3685435,0.453592,4,0,1,0
1.3,1.0,0.2625,24.720764,4.57844425,5.62737575,9,0,0,1
1.3,0.9625,0.4125,22.4244545,5.10291,5.14543425,10,0,0,1
0.8,0.6,0.2,5.10291,1.09145575,1.5592225,6,0,0,1
1.45,1.0875,0.375,23.7852305,5.8683465,5.443104,7,1,0,0
1.3125,1.0,0.35,20.76600875,4.46504625,4.819415,11,0,0,1
1.475,1.2125,0.3875,30.57493575,6.90310325,8.788345,9,0,0,1
1.3875,1.075,0.3125,19.85882475,3.84135725,5.93922025,8,0,1,0
1.75,1.4375,0.475,64.4384135,11.850091,18.086981,12,0,0,1
1.5375,1.2875,0.3375,31.79396425,6.53455975,8.221355,9,1,0,0
1.4625,1.0875,0.35,19.71707725,3.6570855,6.36446275,8,1,0,0
1.175,0.9125,0.25,11.6516445,2.42388225,3.8271825,8,0,1,0
0.925,0.6875,0.25,7.98038425,1.43164975,1.927766,5,0,1,0
0.6875,0.5,0.175,2.721552,0.63786375,0.850485,6,0,1,0
1.6875,1.325,0.4875,42.48172575,10.6310625,12.0485375,9,1,0,0
1.2625,0.975,0.3,16.23008875,3.75630875,4.139027,8,1,0,0
1.3,1.0625,0.3625,19.84465,5.40057975,6.80388,13,1,0,0
1.825,1.4375,0.4625,53.28288525,10.77281,13.67863375,12,1,0,0
1.3875,1.0875,0.35,21.6873675,4.252425,5.839997,8,0,1,0
0.5625,0.425,0.125,1.45999925,0.340194,0.4819415,4,0,1,0
1.4875,1.1375,0.3875,30.06464475,6.13766675,8.50485,12,1,0,0
1.1375,0.8125,0.3375,23.24659,4.86193925,5.9817445,8,0,1,0
1.55,1.2,0.575,31.00017825,6.9456275,10.0640725,14,1,0,0
0.9375,0.65,0.2,5.88252125,1.17650425,1.984465,6,0,1,0
1.375,1.0875,0.35,21.36134825,4.40834725,6.59125875,10,0,1,0
1.1625,0.8875,0.3125,14.89766225,3.8271825,4.1106775,13,0,0,1
1.675,1.25,0.5,35.9755155,8.46232575,9.9506745,11,0,0,1
1.525,1.2,0.4125,31.0994015,7.484268,9.4970825,13,0,1,0
1.5625,1.25,0.4375,29.95124675,7.314171,8.6465975,10,0,0,1
1.6875,1.3875,0.5125,54.5727875,10.149121,12.85649825,13,1,0,0
1.5625,1.175,0.3625,50.61803225,7.0023265,9.19941275,13,0,0,1
1.7,1.325,0.45,43.3463855,8.83086925,11.4106738,11,0,0,1
1.3875,0.9875,0.325,15.83319575,3.52951275,4.819415,9,0,1,0
1.3875,1.1,0.375,21.4038725,4.32329875,7.37087,12,0,0,1
1.4,1.1,0.4125,22.6796,4.91863825,7.087375,12,0,1,0
1.5125,1.2,0.3875,28.33532525,5.62737575,8.50485,10,0,1,0
1.3625,1.025,0.2875,19.17843675,4.479221,6.23689,9,1,0,0
1.1625,0.9,0.325,14.92601175,3.35941575,4.6776675,10,0,0,1
1.4875,1.1375,0.4875,37.71900975,9.17106325,9.7805775,19,0,0,1
1.6,1.25,0.4625,36.95357325,7.47009325,13.1825175,16,0,0,1
1.3625,1.125,0.375,22.12678475,4.60679375,6.123492,8,0,0,1
1.2875,0.975,0.35,19.220961,3.75630875,3.3735905,8,0,0,1
0.875,0.65,0.225,5.613201,1.587572,1.70097,10,0,0,1
1.275,1.0125,0.325,20.34076625,4.479221,4.819415,9,0,0,1
1.25,0.9125,0.3125,14.968536,2.9199985,4.66349275,9,0,1,0
1.475,1.1625,0.4875,30.85843075,5.3013565,10.6310625,17,0,1,0
1.15,0.8875,0.325,12.984071,2.99087225,3.685435,13,1,0,0
1.5375,1.1375,0.3375,30.0221205,7.4559185,7.767763,9,1,0,0
1.3625,1.075,0.35,19.4761065,3.98310475,7.087375,9,0,1,0
1.375,1.125,0.325,22.792998,3.98310475,6.520385,6,0,1,0
1.2125,0.9,0.3,14.61416725,2.90582375,4.1673765,8,0,1,0
1.3375,1.1,0.375,19.17843675,3.9405805,7.37087,12,0,0,1
1.25,1.0125,0.35,19.09338825,3.515338,7.087375,18,1,0,0
1.45,1.1,0.45,24.210473,4.63514325,6.9456275,12,1,0,0
1.4375,1.125,0.3,27.17299575,4.7910655,7.7961125,12,1,0,0
1.0125,0.725,0.225,8.00873375,2.1262125,2.31048425,7,0,1,0
1.5,1.1875,0.4375,31.467945,7.257472,8.0796075,9,0,0,1
1.55,1.15,0.4,26.94619975,5.6699,6.463686,9,0,0,1
0.8,0.5875,0.1625,3.92640575,0.63786375,1.417475,5,0,1,0
1.275,1.0,0.35,18.46969925,4.72019175,5.2446575,10,0,0,1
1.0125,0.75,0.225,7.6260155,1.8994165,3.118445,6,0,1,0
1.5875,1.25,0.45,37.3929905,8.278054,13.891255,16,0,1,0
1.025,0.775,0.3125,10.19164525,2.50893075,3.2601925,11,0,0,1
0.875,0.65,0.2375,6.2652395,1.2190285,1.984465,8,0,1,0
1.625,1.2375,0.425,36.173962,6.53455975,11.3114505,11,0,0,1
1.6,1.225,0.35,33.849303,6.747181,10.6310625,15,0,0,1
1.2625,0.9625,0.325,18.24290325,4.2240755,4.29494925,7,0,0,1
